#contig	Length	B0H_VFD_S52	B0H_VFN_S44	B0L_VFD_S51	B0L_VFN_S43	B2R2H_VFD_S54	B2R2H_VFN_S46	B2R2L_VFD_S53	B2R2L_VFN_S45	B3R2H_VFD_S55	B3R2H_VFN_S48	B3R2L_VFN_S47	B8R2H_VFD_S57	B8R2H_VFN_S50	B8R2L_VFD_S56	B8R2L_VFN_S49
VIRSorter_Contig_3803-cat_2	39283	707.0000	369.0000	1081.0000	1337.0000	2160.0000	970.0000	7399.0000	3995.0000	6741.0000	3074.0000	696.0000	4368.0000	2809.0000	1917.0000	1433.0000
VIRSorter_Contig_4462-cat_2	39192	132.0000	112.0000	372.0000	140.0000	26.0000	1157.0000	2551.0000	145.0000	181.0000	98.0000	144.0000	330.0000	188.0000	196.0000	3592.0000
VIRSorter_Contig_2120-cat_2	39189	56.0000	72.0000	355.0000	333.0000	34.0000	30.0000	2992.0000	332.0000	516.0000	108.0000	4.0000	4.0000	38.0000	60.0000	14.0000
VIRSorter_Contig_4172-cat_2	39130	1516.0000	1274.0000	2027.0000	2708.0000	1761.0000	1331.0000	1968.0000	1058.0000	2764.0000	1294.0000	808.0000	1734.0000	1510.0000	4184.0000	2840.0000
VIRSorter_Contig_2345-cat_2	38967	41.0000	94.0000	95.0000	150.0000	182.0000	738.0000	2363.0000	18.0000	171.0000	60.0000	28.0000	280.0000	10.0000	417.0000	36.0000
VIRSorter_Contig_233-cat_2	38966	2453.0000	713.0000	2.0000	0.0000	683.0000	158.0000	220.0000	12.0000	72.0000	58.0000	35.0000	0.0000	0.0000	30.0000	271.0000
VIRSorter_Contig_3162-cat_2	38956	5613.0000	2551.0000	3301.0000	4234.0000	4095.0000	2112.0000	6514.0000	3874.0000	3717.0000	2337.0000	1691.0000	5666.0000	1894.0000	5790.0000	3636.0000
VIRSorter_Contig_4145-cat_2	38926	1099.0000	686.0000	0.0000	0.0000	3169.0000	1297.0000	12.0000	0.0000	0.0000	0.0000	375.0000	4.0000	14.0000	2512.0000	2050.0000
VIRSorter_Contig_1879-cat_2	38911	8039.0000	5847.0000	9937.0000	9749.0000	11037.0000	7653.0000	4384.0000	3700.0000	1378.0000	787.0000	4963.0000	4144.0000	3072.0000	10666.0000	6904.0000
VIRSorter_Contig_4083-cat_2	38749	8756.0000	4431.0000	531.0000	623.0000	2131.0000	1597.0000	834.0000	709.0000	84.0000	60.0000	377.0000	196.0000	177.0000	3643.0000	1672.0000
VIRSorter_Contig_3997-cat_2	38646	22.0000	7.0000	1.0000	3.0000	15.0000	10.0000	26.0000	17.0000	0.0000	0.0000	2.0000	0.0000	3.0000	10.0000	4.0000
VIRSorter_Contig_1228-cat_2	38613	6.0000	4.0000	0.0000	1.0000	22.0000	7.0000	14.0000	0.0000	2.0000	8.0000	4.0000	0.0000	0.0000	8.0000	0.0000
VIRSorter_Contig_1981-cat_2	38561	239.0000	160.0000	334.0000	432.0000	437.0000	293.0000	1595.0000	752.0000	1252.0000	588.0000	206.0000	975.0000	573.0000	499.0000	365.0000
VIRSorter_Contig_3823-cat_2	38546	108.0000	17.0000	69.0000	87.0000	319.0000	58.0000	3064.0000	1162.0000	6614.0000	2209.0000	25.0000	7532.0000	3403.0000	1005.0000	697.0000
VIRSorter_Contig_3076-cat_2	38385	15220.0000	7633.0000	14117.0000	16030.0000	21791.0000	15655.0000	17766.0000	11896.0000	22895.0000	12723.0000	8199.0000	23248.0000	14785.0000	27261.0000	15119.0000
VIRSorter_Contig_3085-cat_2	38382	526.0000	268.0000	690.0000	713.0000	252.0000	1105.0000	210.0000	247.0000	152.0000	174.0000	2852.0000	631.0000	384.0000	703.0000	685.0000
VIRSorter_Contig_691-cat_2	38188	1127.0000	754.0000	3103.0000	2999.0000	2264.0000	1771.0000	1850.0000	1398.0000	3117.0000	2071.0000	1117.0000	2246.0000	1768.0000	3857.0000	2104.0000
VIRSorter_Contig_2933-cat_2	38149	0.0000	0.0000	8.0000	8.0000	8.0000	0.0000	8857.0000	1390.0000	3082.0000	6221.0000	2.0000	6.0000	10.0000	136.0000	134.0000
VIRSorter_Contig_4413-cat_2	38115	70.0000	49.0000	64.0000	180.0000	1477.0000	114.0000	86.0000	94.0000	34.0000	20.0000	568.0000	238.0000	354.0000	2477.0000	1739.0000
VIRSorter_Contig_1830-cat_2	38084	0.0000	0.0000	7.0000	0.0000	6.0000	4.0000	0.0000	0.0000	11.0000	4.0000	1.0000	10.0000	15.0000	1.0000	0.0000
VIRSorter_Contig_210-cat_2	38078	5256.0000	1341.0000	974.0000	995.0000	1243.0000	1218.0000	2739.0000	1467.0000	1557.0000	351.0000	628.0000	1338.0000	1226.0000	3857.0000	2293.0000
VIRSorter_Contig_2184-cat_2	38028	627.0000	308.0000	1119.0000	1226.0000	1786.0000	378.0000	3392.0000	1280.0000	755.0000	506.0000	322.0000	798.0000	710.0000	1986.0000	417.0000
VIRSorter_Contig_3318-cat_2	37997	311.0000	953.0000	761.0000	585.0000	922.0000	71.0000	225.0000	133.0000	473.0000	613.0000	217.0000	5069.0000	972.0000	349.0000	167.0000
VIRSorter_Contig_3368-cat_2	37880	460.0000	255.0000	2864.0000	1870.0000	752.0000	701.0000	1693.0000	811.0000	2269.0000	1372.0000	371.0000	3759.0000	2484.0000	347.0000	257.0000
VIRSorter_Contig_466-cat_2	37880	2854.0000	1363.0000	1018.0000	188.0000	795.0000	290.0000	505.0000	56.0000	348.0000	143.0000	1214.0000	674.0000	110.0000	328.0000	56.0000
VIRSorter_Contig_2532-cat_2	37835	11.0000	0.0000	649.0000	529.0000	12.0000	15.0000	1265.0000	905.0000	3680.0000	2193.0000	46.0000	5122.0000	3200.0000	763.0000	391.0000
VIRSorter_Contig_3512-cat_2	37821	18.0000	14.0000	6.0000	3.0000	11.0000	4.0000	517.0000	389.0000	203.0000	82.0000	38.0000	51.0000	43.0000	53.0000	10.0000
VIRSorter_Contig_2275-cat_2	37817	1616.0000	558.0000	1504.0000	1866.0000	1570.0000	1334.0000	3168.0000	1548.0000	3817.0000	1664.0000	917.0000	3658.0000	2570.0000	1791.0000	1443.0000
VIRSorter_Contig_1768-cat_2	37793	1477.0000	1144.0000	1167.0000	1203.0000	2833.0000	2948.0000	2117.0000	1358.0000	2156.0000	845.0000	617.0000	1383.0000	1215.0000	1790.0000	1087.0000
VIRSorter_Contig_2015-cat_2	37636	1478.0000	539.0000	1257.0000	1098.0000	700.0000	567.0000	3122.0000	1131.0000	1949.0000	1950.0000	322.0000	2072.0000	1668.0000	1897.0000	1109.0000
VIRSorter_Contig_3485-cat_2	37606	51.0000	61.0000	71.0000	64.0000	44.0000	90.0000	206.0000	69.0000	127.0000	56.0000	49.0000	3989.0000	53.0000	39.0000	11.0000
VIRSorter_Contig_1091-cat_2	37576	1049.0000	1806.0000	2390.0000	2327.0000	1286.0000	1122.0000	671.0000	1296.0000	794.0000	643.0000	379.0000	1186.0000	894.0000	579.0000	404.0000
VIRSorter_Contig_3522-cat_2	37530	24.0000	8.0000	93.0000	114.0000	31.0000	10.0000	46.0000	14.0000	1773.0000	908.0000	10.0000	2520.0000	1847.0000	33.0000	14.0000
VIRSorter_Contig_520-cat_2	37393	1625.0000	3010.0000	6.0000	0.0000	4.0000	65.0000	8.0000	2.0000	11.0000	18.0000	28.0000	0.0000	0.0000	2.0000	4.0000
VIRSorter_Contig_2453-cat_2	37323	2145.0000	1028.0000	467.0000	404.0000	2448.0000	2330.0000	1942.0000	4315.0000	347.0000	147.0000	1292.0000	381.0000	183.0000	965.0000	759.0000
VIRSorter_Contig_4506-cat_2	37222	641.0000	4754.0000	1511.0000	1154.0000	329.0000	939.0000	1343.0000	1416.0000	1230.0000	2486.0000	510.0000	1573.0000	1525.0000	4099.0000	8742.0000
VIRSorter_Contig_661-cat_2	37141	2996.0000	1996.0000	3306.0000	2646.0000	4791.0000	1614.0000	2511.0000	1886.0000	2197.0000	2080.0000	2223.0000	3798.0000	2140.0000	3588.0000	1721.0000
VIRSorter_Contig_449-cat_2	36848	2506.0000	1193.0000	427.0000	316.0000	672.0000	727.0000	706.0000	480.0000	241.0000	77.0000	286.0000	505.0000	343.0000	488.0000	420.0000
VIRSorter_Contig_536-cat_2	36792	13.0000	3.0000	9.0000	12.0000	45.0000	11.0000	2.0000	8.0000	1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	6.0000
VIRSorter_Contig_1639-cat_2	36762	1848.0000	784.0000	344.0000	154.0000	5481.0000	2452.0000	81.0000	24.0000	6.0000	10.0000	94.0000	0.0000	2.0000	178.0000	248.0000
VIRSorter_Contig_1759-cat_2	36751	0.0000	0.0000	4.0000	35.0000	35.0000	28.0000	4.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_3494-cat_2	36724	550.0000	310.0000	758.0000	684.0000	286.0000	108.0000	2573.0000	978.0000	850.0000	357.0000	113.0000	4167.0000	1197.0000	781.0000	485.0000
VIRSorter_Contig_2313-cat_2	36711	1273.0000	944.0000	509.0000	832.0000	4444.0000	2723.0000	3954.0000	3265.0000	1865.0000	996.0000	617.0000	1761.0000	1072.0000	1420.0000	1087.0000
VIRSorter_Contig_1685-cat_2	36674	13.0000	2.0000	4.0000	0.0000	6.0000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	6.0000
VIRSorter_Contig_4571-cat_2	36667	36.0000	43.0000	90.0000	121.0000	20.0000	18.0000	403.0000	98.0000	65.0000	13.0000	109.0000	10.0000	36.0000	1725.0000	3922.0000
VIRSorter_Contig_353-cat_2	36604	2441.0000	1064.0000	882.0000	1231.0000	1912.0000	1371.0000	1671.0000	1349.0000	949.0000	467.0000	872.0000	1503.0000	882.0000	1257.0000	960.0000
VIRSorter_Contig_3230-cat_2	36459	85.0000	70.0000	118.0000	111.0000	231.0000	170.0000	90.0000	62.0000	937.0000	211.0000	106.0000	3094.0000	2002.0000	4046.0000	3892.0000
VIRSorter_Contig_2254-cat_2	36451	1409.0000	931.0000	815.0000	1143.0000	2210.0000	1338.0000	2744.0000	1944.0000	32.0000	10.0000	298.0000	98.0000	64.0000	262.0000	206.0000
VIRSorter_Contig_1046-cat_2	36391	1531.0000	392.0000	1166.0000	2233.0000	355.0000	229.0000	393.0000	339.0000	1002.0000	350.0000	136.0000	636.0000	341.0000	673.0000	501.0000
VIRSorter_Contig_873-cat_2	36382	2575.0000	1285.0000	4142.0000	3666.0000	1760.0000	761.0000	3516.0000	2109.0000	1718.0000	944.0000	1303.0000	2886.0000	2094.0000	2687.0000	1966.0000
VIRSorter_Contig_110-cat_2	36332	103.0000	45.0000	22.0000	48.0000	119.0000	84.0000	56.0000	43.0000	40.0000	22.0000	16.0000	24.0000	18.0000	44.0000	36.0000
VIRSorter_Contig_129-cat_2	36306	2345.0000	1084.0000	413.0000	492.0000	2952.0000	1769.0000	814.0000	503.0000	279.0000	214.0000	336.0000	182.0000	152.0000	386.0000	165.0000
VIRSorter_Contig_2450-cat_2	36282	4280.0000	2491.0000	1678.0000	1614.0000	10997.0000	7929.0000	12019.0000	10475.0000	5273.0000	4425.0000	3451.0000	7805.0000	5357.0000	5800.0000	3032.0000
VIRSorter_Contig_596-cat_2	36251	400.0000	3519.0000	109.0000	16.0000	0.0000	0.0000	261.0000	202.0000	197.0000	17.0000	10.0000	10.0000	2.0000	75.0000	174.0000
VIRSorter_Contig_170-cat_2	36139	4068.0000	1854.0000	5858.0000	4723.0000	2745.0000	1962.0000	2851.0000	3094.0000	5507.0000	3775.0000	2050.0000	12261.0000	5140.0000	6662.0000	3505.0000
VIRSorter_Contig_1689-cat_2	36123	233.0000	1480.0000	162.0000	180.0000	377.0000	2599.0000	71.0000	62.0000	34.0000	8.0000	437.0000	51.0000	143.0000	251.0000	403.0000
VIRSorter_Contig_1873-cat_2	36048	359.0000	436.0000	148.0000	171.0000	1562.0000	4628.0000	692.0000	126.0000	38.0000	23.0000	950.0000	36.0000	42.0000	3818.0000	2514.0000
VIRSorter_Contig_2427-cat_2	35982	1019.0000	646.0000	1415.0000	1587.0000	1450.0000	1071.0000	5567.0000	3241.0000	3758.0000	1622.0000	739.0000	6000.0000	4565.0000	876.0000	713.0000
VIRSorter_Contig_4335-cat_2	35980	1460.0000	937.0000	1471.0000	1369.0000	2121.0000	1290.0000	1681.0000	1178.0000	2253.0000	1845.0000	722.0000	2160.0000	1467.0000	2919.0000	1578.0000
VIRSorter_Contig_2509-cat_2	35968	231.0000	73.0000	167.0000	255.0000	189.0000	238.0000	325.0000	192.0000	594.0000	205.0000	108.0000	463.0000	362.0000	280.0000	210.0000
VIRSorter_Contig_1348-cat_2	35915	2981.0000	1697.0000	649.0000	823.0000	3163.0000	2761.0000	1651.0000	1283.0000	557.0000	442.0000	637.0000	2847.0000	1895.0000	879.0000	560.0000
VIRSorter_Contig_1299-cat_2	35851	1558.0000	934.0000	905.0000	928.0000	3388.0000	2243.0000	1243.0000	910.0000	1219.0000	793.0000	900.0000	1703.0000	1231.0000	2125.0000	1245.0000
VIRSorter_Contig_71-cat_2	35842	2227.0000	1161.0000	688.0000	545.0000	1379.0000	843.0000	536.0000	493.0000	954.0000	526.0000	177.0000	639.0000	539.0000	286.0000	80.0000
VIRSorter_Contig_760-cat_2	35831	2.0000	0.0000	2446.0000	172.0000	18.0000	146.0000	2.0000	0.0000	16.0000	2.0000	0.0000	6.0000	4.0000	0.0000	0.0000
VIRSorter_Contig_102-cat_2	35798	4915.0000	2835.0000	778.0000	870.0000	581.0000	410.0000	1193.0000	913.0000	54.0000	57.0000	459.0000	99.0000	40.0000	724.0000	277.0000
VIRSorter_Contig_200-cat_2	35790	2693.0000	1109.0000	426.0000	736.0000	1793.0000	187.0000	242.0000	499.0000	1618.0000	644.0000	174.0000	795.0000	314.0000	500.0000	435.0000
VIRSorter_Contig_3429-cat_2	35769	0.0000	2.0000	16.0000	10.0000	0.0000	0.0000	0.0000	2.0000	38.0000	26.0000	0.0000	38.0000	24.0000	2.0000	0.0000
VIRSorter_Contig_14-cat_2	35559	3508.0000	969.0000	1091.0000	626.0000	3441.0000	2682.0000	1035.0000	619.0000	422.0000	756.0000	898.0000	3264.0000	1945.0000	804.0000	885.0000
VIRSorter_Contig_404-cat_2	35502	9251.0000	1751.0000	2010.0000	1527.0000	117.0000	40.0000	294.0000	419.0000	1416.0000	714.0000	285.0000	1885.0000	817.0000	897.0000	1303.0000
VIRSorter_Contig_2393-cat_2	35380	6159.0000	3638.0000	4258.0000	4846.0000	8792.0000	5847.0000	5655.0000	4204.0000	2409.0000	1583.0000	1615.0000	4857.0000	4283.0000	11523.0000	6166.0000
VIRSorter_Contig_3864-cat_2	35210	3240.0000	2424.0000	4627.0000	3887.0000	3777.0000	3118.0000	5235.0000	4377.0000	3953.0000	3154.0000	913.0000	3003.0000	2410.0000	5379.0000	3388.0000
VIRSorter_Contig_1447-cat_2	35198	1825.0000	1078.0000	1493.0000	1383.0000	3629.0000	1985.0000	2290.0000	1182.0000	1099.0000	555.0000	772.0000	1211.0000	748.0000	1824.0000	1078.0000
VIRSorter_Contig_2885-cat_2	35156	16.0000	16.0000	10.0000	12.0000	12.0000	0.0000	4.0000	2.0000	104.0000	43.0000	0.0000	10.0000	0.0000	17.0000	8.0000
VIRSorter_Contig_1035-cat_2	35092	488.0000	336.0000	2268.0000	3854.0000	188.0000	674.0000	8092.0000	4410.0000	6092.0000	2679.0000	1620.0000	1187.0000	789.0000	3343.0000	2382.0000
VIRSorter_Contig_793-cat_2	35086	1338.0000	1280.0000	2188.0000	1569.0000	1264.0000	1326.0000	2143.0000	555.0000	1036.0000	492.0000	497.0000	652.0000	507.0000	942.0000	620.0000
VIRSorter_Contig_4309-cat_2	34995	2257.0000	1277.0000	1915.0000	2185.0000	3119.0000	1984.0000	2773.0000	2147.0000	2146.0000	1190.0000	1672.0000	3480.0000	2295.0000	7985.0000	4574.0000
VIRSorter_Contig_1909-cat_2	34781	32.0000	150.0000	131.0000	78.0000	20.0000	18.0000	3353.0000	60.0000	317.0000	55.0000	2.0000	77.0000	30.0000	4.0000	6.0000
VIRSorter_Contig_4203-cat_2	34755	950.0000	242.0000	328.0000	408.0000	2121.0000	78.0000	1927.0000	1167.0000	1160.0000	588.0000	409.0000	230.0000	124.0000	18673.0000	1118.0000
VIRSorter_Contig_1832-cat_2	34705	0.0000	0.0000	17.0000	26.0000	38.0000	61.0000	64.0000	24.0000	29.0000	4.0000	12.0000	30.0000	40.0000	20.0000	10.0000
VIRSorter_Contig_429-cat_2	34691	2005.0000	816.0000	13.0000	78.0000	0.0000	0.0000	22.0000	8.0000	65.0000	4.0000	2.0000	5.0000	7.0000	0.0000	2.0000
VIRSorter_Contig_2994-cat_2	34657	6535.0000	8978.0000	18788.0000	8093.0000	1540.0000	1098.0000	20777.0000	4141.0000	14010.0000	3364.0000	1401.0000	6144.0000	9842.0000	2570.0000	2148.0000
VIRSorter_Contig_1153-cat_2	34655	1914.0000	2324.0000	1580.0000	1493.0000	2446.0000	1445.0000	1771.0000	680.0000	1851.0000	1063.0000	111.0000	699.0000	666.0000	571.0000	477.0000
VIRSorter_Contig_4338-cat_2	34614	2895.0000	1260.0000	1006.0000	622.0000	2758.0000	2096.0000	3010.0000	2891.0000	4482.0000	2706.0000	1527.0000	3387.0000	1937.0000	5114.0000	3904.0000
VIRSorter_Contig_929-cat_2	34582	6.0000	5.0000	1395.0000	7149.0000	4.0000	0.0000	6.0000	12.0000	4.0000	8.0000	0.0000	4.0000	5.0000	0.0000	0.0000
VIRSorter_Contig_3957-cat_2	34512	2163.0000	1723.0000	6015.0000	5268.0000	11330.0000	4497.0000	5118.0000	4276.0000	108.0000	59.0000	1699.0000	3871.0000	1947.0000	7902.0000	5099.0000
VIRSorter_Contig_3258-cat_2	34496	1463.0000	696.0000	1341.0000	1549.0000	2703.0000	2300.0000	1183.0000	808.0000	2199.0000	2017.0000	644.0000	2657.0000	2224.0000	3028.0000	1591.0000
VIRSorter_Contig_4465-cat_2	34392	136.0000	62.0000	42.0000	27.0000	109.0000	50.0000	169.0000	104.0000	169.0000	101.0000	40.0000	110.0000	88.0000	196.0000	160.0000
VIRSorter_Contig_3165-cat_2	34379	159.0000	151.0000	204.0000	174.0000	106.0000	130.0000	115.0000	97.0000	446.0000	105.0000	85.0000	2598.0000	2795.0000	436.0000	384.0000
VIRSorter_Contig_2746-cat_2	34331	2555.0000	1654.0000	2090.0000	2156.0000	3784.0000	2548.0000	2946.0000	1846.0000	4134.0000	2299.0000	1266.0000	4898.0000	3687.0000	3522.0000	1885.0000
VIRSorter_Contig_1062-cat_2	34268	8.0000	12.0000	2.0000	13.0000	4.0000	14.0000	6.0000	6.0000	8.0000	8.0000	0.0000	8.0000	2.0000	2.0000	4.0000
VIRSorter_Contig_506-cat_2	34205	10.0000	12.0000	0.0000	2.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000
VIRSorter_Contig_3771-cat_2	34181	4.0000	0.0000	32.0000	28.0000	0.0000	0.0000	18.0000	12.0000	827.0000	594.0000	4.0000	2508.0000	2153.0000	4.0000	8.0000
VIRSorter_Contig_2242-cat_2	34177	1701.0000	841.0000	1014.0000	1411.0000	1193.0000	908.0000	2085.0000	1219.0000	348.0000	156.0000	194.0000	656.0000	398.0000	1029.0000	524.0000
VIRSorter_Contig_4342-cat_2	34152	2784.0000	971.0000	432.0000	491.0000	7894.0000	4907.0000	5464.0000	2697.0000	1521.0000	723.0000	2391.0000	1127.0000	567.0000	3085.0000	2341.0000
VIRSorter_Contig_3848-cat_2	34105	111.0000	59.0000	189.0000	201.0000	44.0000	36.0000	527.0000	109.0000	581.0000	238.0000	32.0000	486.0000	381.0000	249.0000	180.0000
VIRSorter_Contig_1198-cat_2	34094	247.0000	145.0000	299.0000	384.0000	411.0000	343.0000	293.0000	241.0000	492.0000	319.0000	202.0000	326.0000	233.0000	535.0000	258.0000
VIRSorter_Contig_3370-cat_2	34090	1315.0000	783.0000	1953.0000	1532.0000	679.0000	459.0000	1824.0000	1324.0000	2106.0000	1011.0000	560.0000	2471.0000	1685.0000	1815.0000	900.0000
VIRSorter_Contig_1864-cat_2	33992	5457.0000	3503.0000	3609.0000	5183.0000	4600.0000	4383.0000	9864.0000	9449.0000	3711.0000	3375.0000	1945.0000	3419.0000	4636.0000	5446.0000	4164.0000
VIRSorter_Contig_749-cat_2	33920	155.0000	33.0000	2232.0000	22.0000	42.0000	40.0000	237.0000	37.0000	209.0000	145.0000	12.0000	103.0000	32.0000	37.0000	28.0000
VIRSorter_Contig_1117-cat_2	33666	1606.0000	423.0000	2228.0000	2873.0000	3294.0000	1114.0000	1716.0000	1010.0000	793.0000	1617.0000	1653.0000	10543.0000	1480.0000	1203.0000	1089.0000
VIRSorter_Contig_3503-cat_2	33663	0.0000	0.0000	18.0000	13.0000	0.0000	2.0000	16.0000	10.0000	95.0000	53.0000	12.0000	164.0000	81.0000	2.0000	0.0000
VIRSorter_Contig_2390-cat_2	33657	244.0000	162.0000	905.0000	980.0000	442.0000	321.0000	3106.0000	2410.0000	4094.0000	3229.0000	117.0000	455.0000	300.0000	693.0000	348.0000
VIRSorter_Contig_4538-cat_2	33630	3102.0000	2126.0000	3182.0000	3089.0000	8840.0000	5988.0000	2452.0000	1806.0000	3385.0000	2266.0000	2593.0000	7162.0000	5386.0000	6545.0000	4193.0000
VIRSorter_Contig_4080-cat_2	33626	149.0000	76.0000	151.0000	178.0000	8.0000	13.0000	68.0000	22.0000	4.0000	16.0000	75.0000	2.0000	0.0000	3873.0000	2956.0000
VIRSorter_Contig_2855-cat_2	33600	145.0000	74.0000	728.0000	903.0000	80.0000	46.0000	1430.0000	1270.0000	3043.0000	1569.0000	89.0000	1028.0000	1035.0000	530.0000	446.0000
VIRSorter_Contig_2579-cat_2	33550	39.0000	33.0000	75.0000	83.0000	36.0000	33.0000	92.0000	26.0000	62.0000	110.0000	35.0000	132.0000	45.0000	40.0000	56.0000
VIRSorter_Contig_2804-cat_2	33512	309.0000	604.0000	426.0000	174.0000	995.0000	184.0000	1876.0000	650.0000	3004.0000	1201.0000	179.0000	1114.0000	2912.0000	690.0000	340.0000
VIRSorter_Contig_3259-cat_2	33437	0.0000	4.0000	14.0000	11.0000	8.0000	6.0000	12.0000	6.0000	25.0000	8.0000	6.0000	3307.0000	89.0000	4.0000	4.0000
VIRSorter_Contig_3749-cat_2	33411	7319.0000	2619.0000	7175.0000	6393.0000	4166.0000	2551.0000	4323.0000	2872.0000	3275.0000	2397.0000	2918.0000	8171.0000	3529.0000	5276.0000	2698.0000
VIRSorter_Contig_1714-cat_2	33409	108.0000	77.0000	94.0000	67.0000	238.0000	139.0000	158.0000	145.0000	189.0000	103.0000	61.0000	278.0000	150.0000	126.0000	85.0000
VIRSorter_Contig_1068-cat_2	33192	4149.0000	2035.0000	2467.0000	2679.0000	4318.0000	2907.0000	1996.0000	1594.0000	1239.0000	687.0000	1070.0000	2931.0000	1941.0000	2481.0000	1451.0000
VIRSorter_Contig_3518-cat_2	33185	2689.0000	1627.0000	1404.0000	1436.0000	2403.0000	1580.0000	2351.0000	1816.0000	2256.0000	1211.0000	456.0000	2111.0000	1780.0000	1859.0000	944.0000
VIRSorter_Contig_510-cat_2	33153	75.0000	43.0000	77.0000	106.0000	223.0000	98.0000	66.0000	54.0000	138.0000	83.0000	39.0000	269.0000	198.0000	77.0000	91.0000
VIRSorter_Contig_3741-cat_2	33112	3225.0000	3155.0000	4562.0000	4541.0000	2331.0000	1426.0000	7935.0000	2649.0000	7156.0000	1714.0000	1270.0000	4525.0000	3849.0000	3627.0000	2755.0000
VIRSorter_Contig_2103-cat_2	32994	345.0000	182.0000	1113.0000	1287.0000	2.0000	0.0000	2087.0000	1955.0000	299.0000	290.0000	38.0000	567.0000	520.0000	4.0000	4.0000
VIRSorter_Contig_883-cat_2	32982	3722.0000	2290.0000	3142.0000	3318.0000	5135.0000	3725.0000	3968.0000	2439.0000	4317.0000	2815.0000	2778.0000	4799.0000	3184.0000	4585.0000	2784.0000
VIRSorter_Contig_4333-cat_2	32979	2936.0000	2222.0000	5280.0000	7791.0000	5001.0000	3612.0000	7061.0000	3369.0000	6741.0000	2379.0000	1714.0000	5520.0000	3119.0000	4230.0000	3807.0000
VIRSorter_Contig_4396-cat_2	32927	1183.0000	676.0000	2229.0000	1980.0000	2159.0000	1075.0000	677.0000	493.0000	454.0000	164.0000	533.0000	847.0000	481.0000	1846.0000	1252.0000
VIRSorter_Contig_180-cat_2	32914	3164.0000	2182.0000	3165.0000	2818.0000	3384.0000	2619.0000	5464.0000	3519.0000	4119.0000	3061.0000	2431.0000	5422.0000	3731.0000	3101.0000	1917.0000
VIRSorter_Contig_2808-cat_2	32896	214.0000	16.0000	675.0000	320.0000	89.0000	154.0000	375.0000	170.0000	3547.0000	2003.0000	74.0000	5564.0000	4817.0000	493.0000	265.0000
VIRSorter_Contig_1552-cat_2	32896	1033.0000	1343.0000	107.0000	60.0000	2554.0000	748.0000	6.0000	10.0000	661.0000	176.0000	351.0000	194.0000	458.0000	357.0000	69.0000
VIRSorter_Contig_3271-cat_2	32800	2121.0000	2469.0000	4460.0000	3233.0000	899.0000	215.0000	4730.0000	1075.0000	2468.0000	1658.0000	607.0000	4159.0000	2710.0000	830.0000	965.0000
VIRSorter_Contig_1657-cat_2	32775	81.0000	133.0000	784.0000	679.0000	2162.0000	1426.0000	1063.0000	485.0000	452.0000	191.0000	572.0000	798.0000	374.0000	960.0000	489.0000
VIRSorter_Contig_4395-cat_2	32664	1422.0000	718.0000	1890.0000	2010.0000	1252.0000	836.0000	3492.0000	2413.0000	1964.0000	1242.0000	523.0000	2111.0000	1203.0000	2313.0000	1333.0000
VIRSorter_Contig_1786-cat_2	32649	2901.0000	1457.0000	2264.0000	2674.0000	3465.0000	2872.0000	2638.0000	1837.0000	2799.0000	1425.0000	1121.0000	3313.0000	2282.0000	3115.0000	1996.0000
VIRSorter_Contig_1669-cat_2	32622	40.0000	21.0000	60.0000	42.0000	4771.0000	1004.0000	60.0000	56.0000	69.0000	41.0000	35.0000	98.0000	44.0000	86.0000	116.0000
VIRSorter_Contig_3367-cat_2	32530	815.0000	515.0000	1097.0000	1019.0000	178.0000	146.0000	1004.0000	1237.0000	1780.0000	1247.0000	305.0000	2704.0000	1972.0000	590.0000	320.0000
VIRSorter_Contig_3413-cat_2	32525	0.0000	0.0000	432.0000	188.0000	0.0000	0.0000	0.0000	0.0000	350.0000	750.0000	0.0000	6238.0000	2384.0000	0.0000	0.0000
VIRSorter_Contig_1446-cat_2	32477	1691.0000	1162.0000	538.0000	542.0000	2238.0000	1374.0000	1244.0000	746.0000	948.0000	694.0000	608.0000	1821.0000	1005.0000	1534.0000	1146.0000
VIRSorter_Contig_2589-cat_2	32370	238.0000	116.0000	627.0000	652.0000	460.0000	271.0000	2921.0000	1130.0000	2905.0000	1350.0000	354.0000	5647.0000	3454.0000	1304.0000	1011.0000
VIRSorter_Contig_4441-cat_2	32369	2080.0000	1240.0000	501.0000	607.0000	1115.0000	711.0000	624.0000	471.0000	363.0000	205.0000	544.0000	763.0000	427.0000	2767.0000	1635.0000
VIRSorter_Contig_638-cat_2	32305	3666.0000	1820.0000	4571.0000	4021.0000	148.0000	121.0000	242.0000	156.0000	4.0000	14.0000	337.0000	54.0000	91.0000	1068.0000	639.0000
VIRSorter_Contig_3891-cat_2	32302	115.0000	72.0000	147.0000	134.0000	27.0000	24.0000	151.0000	150.0000	219.0000	158.0000	47.0000	347.0000	292.0000	82.0000	28.0000
